CASCADE_ID,HRU_UP_ID,CASCADE_TYPE_UP,UP_ROW,UP_COL,UP_X,UP_Y,HRU_DOWN_ID,CASCADE_TYPE_DOWN,DOWN_ROW,DOWN_COL,DOWN_X,DOWN_Y,CASC_PCT,HRU_STRM_SEG_DOWN,HRU_RCH_DOWN
      3789,      4126,1,        53,        18,   215937.7968750000,  4368464.0000000000,      4047,1,        52,        18,   215937.7968750000,  4368554.0000000000,0.500000000000,         0,         0
      3790,      4126,1,        53,        18,   215937.7968750000,  4368464.0000000000,      4127,1,        53,        19,   216027.7968750000,  4368464.0000000000,0.500000000000,         0,         0
      3791,      4127,1,        53,        19,   216027.7968750000,  4368464.0000000000,      4048,1,        52,        19,   216027.7968750000,  4368554.0000000000,0.500000000000,         0,         0
      3792,      4127,1,        53,        19,   216027.7968750000,  4368464.0000000000,      4128,1,        53,        20,   216117.7968750000,  4368464.0000000000,0.500000000000,         0,         0
      3793,      4161,1,        53,        53,   219087.7968750000,  4368464.0000000000,      4240,1,        54,        53,   219087.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3794,      4161,1,        53,        53,   219087.7968750000,  4368464.0000000000,      4160,1,        53,        52,   218997.7968750000,  4368464.0000000000,0.500000000000,         0,         0
      3795,      4201,1,        54,        14,   215577.7968750000,  4368374.0000000000,      4122,1,        53,        14,   215577.7968750000,  4368464.0000000000,0.500000000000,         0,         0
      3796,      4201,1,        54,        14,   215577.7968750000,  4368374.0000000000,      4200,1,        54,        13,   215487.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3797,      4207,1,        54,        20,   216117.7968750000,  4368374.0000000000,      4128,1,        53,        20,   216117.7968750000,  4368464.0000000000,0.500000000000,         0,         0
      3798,      4207,1,        54,        20,   216117.7968750000,  4368374.0000000000,      4208,1,        54,        21,   216207.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3799,      4208,1,        54,        21,   216207.7968750000,  4368374.0000000000,      4129,1,        53,        21,   216207.7968750000,  4368464.0000000000,0.500000000000,         0,         0
      3800,      4208,1,        54,        21,   216207.7968750000,  4368374.0000000000,      4209,1,        54,        22,   216297.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3801,      4209,1,        54,        22,   216297.7968750000,  4368374.0000000000,      4130,1,        53,        22,   216297.7968750000,  4368464.0000000000,0.500000000000,         0,         0
      3802,      4209,1,        54,        22,   216297.7968750000,  4368374.0000000000,      4210,1,        54,        23,   216387.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3803,      4210,1,        54,        23,   216387.7968750000,  4368374.0000000000,      4131,1,        53,        23,   216387.7968750000,  4368464.0000000000,0.500000000000,         0,         0
      3804,      4210,1,        54,        23,   216387.7968750000,  4368374.0000000000,      4211,1,        54,        24,   216477.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3805,      4240,1,        54,        53,   219087.7968750000,  4368374.0000000000,      4319,1,        55,        53,   219087.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3806,      4240,1,        54,        53,   219087.7968750000,  4368374.0000000000,      4239,1,        54,        52,   218997.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3807,      4279,1,        55,        13,   215487.7968750000,  4368284.0000000000,      4200,1,        54,        13,   215487.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3808,      4279,1,        55,        13,   215487.7968750000,  4368284.0000000000,      4278,1,        55,        12,   215397.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3809,      4290,1,        55,        24,   216477.7968750000,  4368284.0000000000,      4211,1,        54,        24,   216477.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3810,      4290,1,        55,        24,   216477.7968750000,  4368284.0000000000,      4291,1,        55,        25,   216567.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3811,      4291,1,        55,        25,   216567.7968750000,  4368284.0000000000,      4212,1,        54,        25,   216567.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3812,      4291,1,        55,        25,   216567.7968750000,  4368284.0000000000,      4292,1,        55,        26,   216657.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3813,      4292,1,        55,        26,   216657.7968750000,  4368284.0000000000,      4213,1,        54,        26,   216657.7968750000,  4368374.0000000000,0.500000000000,         0,         0
      3814,      4292,1,        55,        26,   216657.7968750000,  4368284.0000000000,      4293,1,        55,        27,   216747.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3815,      4319,1,        55,        53,   219087.7968750000,  4368284.0000000000,      4398,1,        56,        53,   219087.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3816,      4319,1,        55,        53,   219087.7968750000,  4368284.0000000000,      4318,1,        55,        52,   218997.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3817,      4357,1,        56,        12,   215397.7968750000,  4368194.0000000000,      4278,1,        55,        12,   215397.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3818,      4357,1,        56,        12,   215397.7968750000,  4368194.0000000000,      4356,1,        56,        11,   215307.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3819,      4372,1,        56,        27,   216747.7968750000,  4368194.0000000000,      4293,1,        55,        27,   216747.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3820,      4372,1,        56,        27,   216747.7968750000,  4368194.0000000000,      4373,1,        56,        28,   216837.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3821,      4373,1,        56,        28,   216837.7968750000,  4368194.0000000000,      4294,1,        55,        28,   216837.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3822,      4373,1,        56,        28,   216837.7968750000,  4368194.0000000000,      4374,1,        56,        29,   216927.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3823,      4374,1,        56,        29,   216927.7968750000,  4368194.0000000000,      4295,1,        55,        29,   216927.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3824,      4374,1,        56,        29,   216927.7968750000,  4368194.0000000000,      4375,1,        56,        30,   217017.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3825,      4375,1,        56,        30,   217017.7968750000,  4368194.0000000000,      4296,1,        55,        30,   217017.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3826,      4375,1,        56,        30,   217017.7968750000,  4368194.0000000000,      4376,1,        56,        31,   217107.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3827,      4376,1,        56,        31,   217107.7968750000,  4368194.0000000000,      4297,1,        55,        31,   217107.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3828,      4376,1,        56,        31,   217107.7968750000,  4368194.0000000000,      4377,1,        56,        32,   217197.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3829,      4377,1,        56,        32,   217197.7968750000,  4368194.0000000000,      4298,1,        55,        32,   217197.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3830,      4377,1,        56,        32,   217197.7968750000,  4368194.0000000000,      4378,1,        56,        33,   217287.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3831,      4378,1,        56,        33,   217287.7968750000,  4368194.0000000000,      4299,1,        55,        33,   217287.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3832,      4378,1,        56,        33,   217287.7968750000,  4368194.0000000000,      4379,1,        56,        34,   217377.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3833,      4379,1,        56,        34,   217377.7968750000,  4368194.0000000000,      4380,1,        56,        35,   217467.7968750000,  4368194.0000000000,1.000000000000,         0,         0
      3834,      4380,1,        56,        35,   217467.7968750000,  4368194.0000000000,      4301,1,        55,        35,   217467.7968750000,  4368284.0000000000,0.500000000000,         0,         0
      3835,      4380,1,        56,        35,   217467.7968750000,  4368194.0000000000,      4381,1,        56,        36,   217557.7968750000,  4368194.0000000000,0.500000000000,         0,         0
      3836,      4381,1,        56,        36,   217557.7968750000,  4368194.0000000000,      4302,1,        55,        36,   217557.7968750000,  4368284.0000000000,0.500000000000,         0,         0
